timestamp_sec,datetime,J1_pos,J2_pos,J3_pos,J4_pos,J5_pos,J6_pos,J1_torque,J2_torque,J3_torque,J4_torque,J5_torque,J6_torque,program_speed,Status
1779843180,52:59.7,6.089811325,-21.2110405,-14.20594215,104.49263,-13.34546852,-194.2282257,-1.285361171,-0.3295798,4.004394531,1.164515257,0.736061513,-1.25240314,60,Run
1779843181,53:00.7,1.992502213,-21.58038712,-14.1185236,111.2017746,-9.570994377,-199.8796539,-0.790991485,-1.191980243,2.021422625,1.642405987,-1.046415806,-1.524306536,60,Run
1779843182,53:01.7,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.922823429,-0.439439714,2.908541679,1.439165115,-0.953034878,-1.2743752,60,Run
1779843183,53:02.7,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.499862671,-0.422960728,2.936006546,1.601208448,-0.395495743,-0.876132905,60,Run
1779843184,53:03.7,0.660194814,-21.62023354,-14.10923481,114.6700821,-8.388382912,-203.008667,0.554792643,-0.664652586,2.677835703,-1.458390594,1.392474651,1.301840186,60,Run
1779843185,53:04.8,5.326062679,-21.30433083,-14.18642044,105.4950714,-12.63497925,-195.0311127,0.659159601,0.005492996,4.020873547,-1.109585285,1.139796734,1.820928335,60,Run
1779843186,53:05.8,5.671046257,-23.37694359,-12.31622696,73.44358063,-13.10234928,-163.2662048,-0.867893457,-0.9338094,1.895083785,-1.384235144,0.818456471,1.642405987,60,Run
1779843187,53:06.8,4.526093006,-27.64919662,-8.217773438,31.10871506,-22.24962234,-120.9638824,-0.801977456,-0.532820642,2.971711159,-0.538313627,0.236198843,1.279868126,60,Run
1779843188,53:07.8,3.183943748,-31.30888367,-4.219150543,16.65936852,-35.70898819,-106.356514,-1.038176298,-0.1592969,3.781928062,-0.400988728,0.178522378,-0.950288355,60,Run
1779843189,53:08.8,1.624688864,-34.39391708,-0.393800735,10.2215023,-49.93596649,-99.52403259,-1.087613344,0.07690195,3.59791255,-0.302114815,0.681131542,-0.898104906,60,Run
1779843190,53:09.9,-0.195261121,-36.99905014,3.255925179,6.668189526,-64.41333008,-95.23677063,-0.983246386,0.411974728,3.496292114,-0.368030757,0.780005515,-0.810216963,60,Run
1779843191,53:10.9,-2.283296585,-39.17114258,6.664457321,4.614257813,-78.76686859,-91.94584656,-1.098599315,0.719582558,3.526503801,-0.439439714,1.205712676,-0.854160964,60,Run
1779843192,53:11.9,-4.679691315,-41.00812149,9.843869209,3.603515625,-92.96913147,-88.89498138,-0.939302385,1.098599315,3.345234871,-0.508102179,1.664377928,-0.758033514,60,Run
1779843193,53:12.9,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.648173571,1.213952184,3.037626982,-0.027464982,1.625926971,-0.601483107,60,Run
1779843194,53:13.9,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.236198843,1.224938154,2.952485561,0.184015378,1.502334476,-0.337819278,60,Run
1779843195,53:15.0,-7.968442917,-41.47949219,10.97447395,3.382467747,-98.46591949,-85.4099884,-0.549299657,2.647624254,3.273825884,-0.818456471,-0.854160964,1.246910214,60,Run
1779843196,53:16.0,-14.94575024,-40.40028381,10.44083595,3.044365883,-97.54837799,-78.52784729,-0.604229629,2.532271385,3.188684464,-0.966767371,-0.722329021,1.425432563,60,Run
1779843197,53:17.0,-21.32927513,-38.75346375,9.652881622,2.69606185,-96.44638062,-72.24280548,-0.719582558,2.438890457,3.218895912,-1.054655313,-0.94479537,1.24141717,60,Run
1779843198,53:18.0,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-0.714089513,2.136775494,2.963471651,-0.733315051,-0.508102179,0.9557814,60,Run
1779843199,53:19.0,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-0.571271658,2.120296717,2.944246054,-0.302114815,-0.3295798,0.744301021,60,Run
1779843200,53:20.1,-20.12593079,-39.11696625,9.824066162,2.764311552,-96.67386627,-73.42705536,0.499862671,0.801977456,1.579236507,2.13402915,1.570997,-1.244163632,60,Run
1779843201,53:21.1,-13.57580566,-40.66825104,10.57205677,3.114468575,-97.75175476,-79.87784576,0.571271658,0.94479537,1.620433927,1.922548771,1.601208448,-1.296347141,60,Run
1779843202,53:22.1,-6.705126762,-41.60171509,11.03577137,3.438461542,-98.60086823,-86.65803528,0.411974728,0.972260356,1.667124391,1.867618799,1.834660769,-1.224938154,60,Run
1779843203,53:23.1,-1.759681106,-41.87565613,11.173563,3.640860081,-99.03837585,-91.55088043,0.670145571,0.928316414,1.598461986,1.87860477,2.087338686,-1.389728069,60,Run
1779843204,53:24.1,5.329371452,-41.71063614,11.08987331,3.881613731,-99.41204071,-98.58791351,0.538313627,2.642131329,2.919527531,2.010436773,2.257621527,-1.296347141,60,Run
1779843205,53:25.2,12.26513767,-40.89871597,10.68450451,4.056649685,-99.47998047,-105.5041809,0.483383685,2.543257236,3.169458866,2.103817701,-0.087887943,-1.378742099,60,Run
1779843206,53:26.2,18.88058281,-39.46678543,9.98875618,4.164711952,-99.25336456,-112.1336517,0.6152156,2.488327265,3.218895912,2.318044424,-1.375995636,-1.452897549,60,Run
1779843207,53:27.2,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.823949456,2.307058573,3.059598923,1.590222478,-0.705850065,-1.293600678,60,Run
1779843208,53:28.2,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.4669047,2.252128601,2.864597559,1.038176298,-0.354298264,-0.87063992,60,Run
1779843209,53:29.2,19.78361702,-39.21622467,9.869508743,4.174714088,-99.19905853,-113.0412369,-0.494369686,0.840428472,1.691842914,-0.6152156,2.227410078,1.485855579,60,Run
1779843210,53:30.3,13.10545158,-40.75416565,10.6131649,4.0734272,-99.46733093,-106.3444824,-0.648173571,0.922823429,1.554517984,-0.571271658,2.361988544,1.365009665,60,Run
1779843211,53:31.3,6.175786018,-41.64679718,11.05771542,3.906066895,-99.43635559,-99.43022156,-0.642680585,1.098599315,1.620433927,-0.519088149,-1.139796734,1.279868126,60,Run
1779843212,53:32.3,-0.883436441,-41.89074326,11.18113995,3.673650503,-99.10079193,-92.41914368,-0.801977456,1.851139784,1.930788279,-0.444932699,-1.010711312,1.408953547,60,Run
1779843213,53:33.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.571271658,2.52677846,2.8453722,-0.109859928,-0.683878064,1.09310627,60,Run
1779843214,53:34.3,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.214226857,2.35649538,2.708047152,0.585004091,-0.1592969,0.3295798,60,Run
1779843215,53:35.4,-5.753528118,-41.76076508,10.96820831,3.478494406,-98.58978271,-87.60514069,-0.109859928,0.906344414,1.499588013,0.672892034,-1.150782704,1.672617435,60,Run
1779843216,53:36.4,-5.753592014,-44.00065994,7.875657082,3.45536232,-95.50270081,-87.79347229,0,1.038176298,1.669870973,-0.574018121,-1.161768794,1.367756128,60,Run
1779843217,53:37.4,-5.753648758,-45.95819855,4.856882095,3.442665815,-92.48918915,-87.97542572,0.016478989,1.202966213,1.639659405,-0.546553135,-1.010711312,1.161768794,60,Run
1779843218,53:38.4,-5.753705502,-47.67718887,1.808366895,3.439562798,-89.44597626,-88.15831757,-0.043943971,1.109585285,1.603954911,-0.151057407,-1.227684736,1.299093604,60,Run
1779843219,53:39.5,-5.753762245,-49.1436882,-1.326169968,3.446519852,-86.31691742,-88.34659576,-0.175775886,1.027190328,1.752265811,1.700082421,-1.021697283,1.211205721,60,Run
1779843220,53:40.5,-5.753818989,-50.30859375,-4.57388401,3.464690208,-83.07492065,-88.54307556,-0.335072786,1.010711312,1.842900276,1.834660769,-0.942048907,1.255149722,60,Run
1779843221,53:41.5,-5.753875732,-51.10638046,-7.956203938,3.495796442,-79.69864655,-88.75062561,-0.505355656,0.966767371,1.897830248,1.950013757,-1.090359807,1.208459258,60,Run
1779843223,53:42.5,-5.753931999,-51.46387863,-11.58878326,3.543673754,-76.07272339,-88.97859192,-0.675638556,0.911837399,1.930788279,2.024169207,-1.137050271,1.027190328,60,Run
1779843224,53:43.5,-5.753995895,-51.25905991,-15.47920132,3.612714291,-72.18968964,-89.23087311,-0.692117572,3.054105997,2.026915789,2.065366745,-1.145289779,1.299093604,60,Run
1779843225,53:44.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.653666556,2.66410327,2.142268658,1.060148358,-0.557539165,0.834935486,60,Run
1779843226,53:45.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.538313627,2.66410327,2.153254509,0.645427108,-0.532820642,0.513595164,60,Run
1779843227,53:46.6,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.554792643,2.669596195,2.164240599,0.491623193,-0.543806672,0.54106015,60,Run
1779843915,05:15.5,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0,-0.016478989,0,0,0.002746498,-0.002746498,60,Run
1779843916,05:16.5,-5.753982067,-51.23399734,-15.6658659,3.616613865,-72.00338745,-89.24328613,-0.499862671,1.395221114,3.655589104,0.406481743,1.494095087,-2.537764311,60,Run
1779843917,05:17.5,-5.753953457,-51.43161392,-13.64084721,3.577805281,-74.02452087,-89.11048889,-0.422960728,0.999725342,3.600659132,-0.56303215,1.312826157,-0.790991485,60,Run
1779843919,05:18.5,-5.753925323,-51.46684647,-11.71776295,3.545759678,-75.94397736,-88.98683929,-0.379016757,2.351002455,3.600659132,-0.585004091,1.249656677,-0.766273022,60,Run
1779843920,05:19.5,-5.753896713,-51.36051559,-9.871082306,3.519207239,-77.78723907,-88.87004852,-0.313100785,3.070585012,3.713265657,-0.532820642,1.354023576,-0.942048907,60,Run
1779843921,05:20.6,-5.75386858,-51.12884521,-8.089923859,3.497383356,-79.56516266,-88.75894165,-0.192254871,3.109035969,3.501785278,-0.538313627,1.518813491,-1.159022212,60,Run
1779843922,05:21.6,-5.753840446,-50.78559113,-6.364798546,3.479679823,-81.28718567,-88.65252686,-0.08239495,3.070585012,3.806646585,-0.530074179,1.430925608,-1.139796734,60,Run
1779843923,05:22.6,-5.753804684,-50.34240341,-4.687390327,3.465629578,-82.96160889,-88.55001068,-0.010985993,3.043119907,3.867069483,-0.532820642,1.469376564,-1.216698766,60,Run
1779843924,05:23.6,-5.753783226,-49.81133652,-3.056764603,3.454895735,-84.5893631,-88.4510498,0.07690195,3.109035969,3.864322901,-0.519088149,1.716561437,-1.224938154,60,Run
1779843925,05:24.6,-5.75374794,-49.19644165,-1.453690529,3.447115898,-86.1896286,-88.35428619,0.1592969,2.905795097,3.724251509,-0.574018121,1.702828884,-1.406207085,60,Run
1779843926,05:25.7,-5.75371933,-48.50652695,0.121030807,3.442121506,-87.76158905,-88.25958252,0.109859928,2.9936831,3.44960165,-0.472397685,1.81543529,-1.532546043,60,Run
1779843927,05:26.7,-5.753691196,-47.74420929,1.678519249,3.439744234,-89.31636047,-88.16612244,0.126338914,3.246360779,3.400164843,-0.4559187,2.08184576,-1.518813491,60,Run
1779843928,05:27.7,-5.753663063,-46.91682816,3.21721077,3.439880133,-90.85237885,-88.07384491,0.137324914,3.120022058,3.422136784,-0.379016757,1.955506682,-1.538038969,60,Run
1779843929,05:28.7,-5.753634453,-46.03186035,4.735388756,3.442445517,-92.36791229,-87.98273468,0.131831914,2.883823156,3.501785278,1.33754468,1.936281204,-1.576489925,60,Run
1779843930,05:29.8,-5.753606319,-45.08541489,6.248850822,3.447413683,-93.87873077,-87.89170074,0.120845921,2.850865126,3.405657768,1.601208448,2.120296717,-1.733040333,60,Run
1779843931,05:30.8,-5.753577709,-44.08323288,7.755264759,3.454766035,-95.38251495,-87.80076599,0.142817914,2.960725069,3.367206812,1.689096451,1.980225205,-1.397967577,60,Run
1779843932,05:31.8,-5.753549576,-43.0312767,9.2522192,3.46446991,-96.87683868,-87.70996094,0.115352929,3.103543043,3.537489653,1.724800825,1.807195783,-1.414446592,60,Run
1779843933,05:32.8,-5.753521442,-41.92253113,10.7545948,3.476654768,-98.3765564,-87.61824799,0.093380943,2.784949303,3.361713886,1.776984334,1.848393321,-1.285361171,60,Run
1779843934,05:33.8,-4.069690228,-40.58995819,9.09553051,3.758030415,-89.55110168,-89.63973999,0.747047544,2.471848488,1.672617435,1.831914306,-1.137050271,0.810216963,60,Run
1779843935,05:34.9,-1.76842463,-38.69609833,5.887527466,4.994037628,-75.41937256,-92.67311096,0.895358443,2.268607616,1.812688828,1.966492772,-1.417193055,0.812963486,60,Run
1779843936,05:35.9,0.245227784,-36.44267273,2.43917942,7.321622849,-61.09676743,-96.09549713,0.977753341,1.993957758,1.884097815,1.826421261,-1.873111725,0.988739371,60,Run
1779843937,05:36.9,1.999389291,-33.73973846,-1.245751381,11.33997631,-46.68157578,-100.7568207,1.175501227,1.801702857,1.853886247,2.103817701,-2.194452047,1.01895082,60,Run
1779843938,05:37.9,3.511745453,-30.51844406,-5.127382278,18.93011093,-32.49197006,-108.6823044,1.082120299,1.054655313,1.928041697,2.065366745,-2.455369473,1.02993679,60,Run
1779843939,05:38.9,4.810276508,-26.70737076,-9.168906212,37.22240448,-19.44675446,-127.0860901,1.159022212,0.895358443,2.065366745,2.436143875,-2.686075211,-1.381488562,60,Run
1779843940,05:40.0,5.910910606,-22.29607964,-13.27204704,89.26708984,-12.77307034,-179.056778,1.2743752,0.098873936,3.853337049,2.589947701,-1.16726172,-1.634166479,60,Run
1779843941,05:41.0,3.829535246,-21.45953751,-14.14810181,107.660675,-11.24580669,-196.8095551,-0.659159601,-1.126064301,2.095578194,1.389728069,-1.09310627,-1.749519348,60,Run
1779843942,05:42.0,-0.499673754,-21.62229347,-14.10949707,118.6000061,-7.392475128,-206.6443176,-0.708596528,-0.653666556,2.449876308,0.914583921,-0.845921457,-1.4226861,60,Run
1779843943,05:43.0,-0.640107572,-21.62046623,-14.11006451,119.1495743,-7.274693489,-207.1583405,-0.648173571,-0.444932699,2.922274113,1.343037605,-0.442186207,-0.936555862,60,Run
1779843944,05:44.1,-0.637074947,-21.62051582,-14.1100502,119.1375046,-7.277231216,-207.1470184,0,-0.516341686,2.878330231,0.865146935,-0.288382322,-0.609722614,60,Run
1779843945,05:45.1,3.481929779,-21.4882946,-14.14101124,108.2448883,-10.92590904,-197.3043213,0.714089513,-0.060422961,3.809392929,-1.301840186,1.340291142,1.447404504,60,Run
1779843946,05:46.1,6.098632813,-21.39517403,-14.04623985,101.9356461,-13.22005558,-191.6914673,-0.873386443,-1.713814855,2.400439501,-1.782477379,-1.11507833,1.631419897,60,Run
1779843947,05:47.1,4.991671562,-26.06871033,-9.797735214,42.25939178,-17.74574471,-132.1232452,-0.725075543,-0.384509742,1.95276022,-0.876132905,0.293875307,1.540785551,60,Run
1779843948,05:48.1,3.7249825,-29.97156334,-5.740561485,20.71517563,-30.36332321,-110.4977722,-1.060148358,-0.1483109,3.740730524,-0.384509742,0.282889307,-1.172754765,60,Run
1779843949,05:49.2,2.241549015,-33.29032898,-1.817602992,12.17391396,-44.52378845,-101.658226,-1.202966213,-0.021971986,3.680307627,-0.444932699,0.384509742,-0.884372413,60,Run
1779843950,05:50.2,0.518081725,-36.07658386,1.913347363,7.780736446,-58.98535156,-96.67290497,-1.10409224,0.142817914,3.630870581,-0.340565771,0.8074705,-0.851414442,60,Run
1779843951,05:51.2,-1.45469451,-38.38911438,5.395097733,5.260967731,-73.32141876,-93.13786316,-0.9557814,0.692117572,3.353474379,-0.488876671,0.980499864,-0.6371876,60,Run
1779843952,05:52.3,-3.738799095,-40.35041428,8.673362732,3.869091749,-87.6436615,-90.04994965,-1.005218387,0.747047544,3.347981215,-0.494369686,1.485855579,-0.672892034,60,Run
1779843953,05:53.3,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.7854985,0.966767371,3.260093451,-0.359791279,1.689096451,-0.758033514,60,Run
1779843954,05:54.3,-5.753528118,-41.67956924,11.07491016,3.479479074,-98.69629669,-87.59859467,-0.274649829,1.180994272,2.922274113,0.151057407,1.502334476,-0.469651192,60,Run
1779843955,05:55.3,-5.818338871,-41.67466354,11.07244492,3.476712942,-98.68997955,-87.53453064,-1.197473168,1.768744826,3.034880638,0.07415545,1.016204357,1.675363898,60,Run
1779843956,05:56.4,-12.73923969,-40.81800842,10.64576626,3.15639925,-97.87034607,-80.70249176,-0.543806672,2.675089359,3.515517712,-0.892611921,-0.777258992,1.32655859,60,Run
1779843957,05:57.4,-19.32016563,-39.34602356,9.93273735,2.809371233,-96.82100677,-74.22014618,-0.576764643,2.422411442,3.474320173,-0.991485834,-0.799230993,1.329305172,60,Run
1779843958,05:58.4,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-0.790991485,2.323537588,3.141993999,-0.920076907,-0.733315051,1.164515257,60,Run
1779843959,05:59.4,-22.98630333,-38.20933533,9.399528503,2.600242376,-96.11779022,-70.61228943,-0.653666556,2.076352596,2.925020695,-0.346058786,-0.447679222,0.818456471,60,Run
1779843960,06:00.5,-22.30098343,-38.44065094,9.506807327,2.640113115,-96.25585938,-71.28662109,0.862400413,0.576764643,1.397967577,2.026915789,1.738533378,-1.444658041,60,Run
1779843961,06:01.5,-15.66286373,-40.24852753,10.36688805,3.00699544,-97.43729401,-77.82138062,0.582257628,1.137050271,1.543532014,1.999450684,1.54902494,-1.395221114,60,Run
1779843962,06:02.5,-8.887022972,-41.37695313,10.92318058,3.340744257,-98.36181641,-84.50292206,0.576764643,0.719582558,1.634166479,1.845646858,1.749519348,-1.25240314,60,Run
1779843964,06:03.5,-4.142939091,-41.78390503,11.12737179,3.546698809,-98.84557343,-89.19146729,0.681131542,0.780005515,1.64515245,1.862125754,1.974732161,-1.485855579,60,Run
1779843965,06:04.5,3.166378736,-41.8306427,11.15051746,3.814581394,-99.3299942,-96.43757629,0.719582558,2.768470287,2.793188572,1.939027786,2.202691555,-1.356770158,60,Run
1779843966,06:05.6,10.19956303,-41.21052551,10.83922863,4.011007309,-99.49147034,-103.4409103,0.565778613,2.680582285,3.152979851,1.95276022,2.180719614,-1.392474651,60,Run
1779843967,06:06.6,16.93657494,-39.95951462,10.22542953,4.139053822,-99.35075378,-110.1820755,0.686624527,2.477341413,3.17495203,2.276847124,-1.430925608,-1.458390594,60,Run
1779843968,06:07.6,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.77451247,2.449876308,3.207909822,1.906069756,-1.002471805,-1.535292506,60,Run
1779843969,06:08.6,21.58859634,-38.67228699,9.613170624,4.19191885,-99.07335663,-114.857132,0.6371876,2.224663496,2.826146603,1.087613344,-0.315847307,-0.914583921,60,Run
1779843970,06:09.7,21.51839256,-38.69454193,9.623584747,4.191167831,-99.07859802,-114.7864838,-1.09310627,0.939302385,2.23015666,0.895358443,-0.016478989,1.098599315,60,Run
1779843971,06:10.7,15.0987978,-40.36903381,10.42431355,4.109929562,-99.41889954,-108.3398209,-0.505355656,0.840428472,1.587476015,-0.560285628,2.41966486,1.343037605,60,Run
1779843972,06:11.7,8.261498451,-41.44836807,10.95804691,3.962948799,-99.47750854,-101.5077744,-0.609722614,0.966767371,1.675363898,-0.494369686,-0.442186207,1.301840186,60,Run
1779843973,06:12.7,1.207851291,-41.88637924,11.17880344,3.748766899,-99.23136139,-94.49304199,-0.631694615,0.878879428,1.631419897,-0.428453714,-1.065641284,1.238670707,60,Run
1779843974,06:13.7,-5.585765839,-41.69205093,11.08118534,3.486410141,-98.71256256,-87.76448822,-0.3295798,2.746498108,3.001922607,-0.400988728,-0.911837399,1.375995636,60,Run
1779843975,06:14.8,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.3076078,2.279593468,2.716286659,0.521834671,-0.22246635,0.510848641,60,Run
1779843976,06:15.8,-5.753556728,-41.67957687,11.07491493,3.479278088,-98.69628906,-87.59859467,-0.109859928,2.329030514,2.6970613,0.760779977,-0.142817914,0.326833278,60,Run
1779843977,06:16.8,-5.753571033,-43.3856926,8.756403923,3.460894346,-96.38189697,-87.74008179,-0.005492996,0.7854985,1.576489925,-0.530074179,-0.834935486,1.183740735,60,Run
1779843978,06:17.8,-5.753627777,-45.40784073,5.744290352,3.445399284,-93.37505341,-87.92206573,0.005492996,1.126064301,1.746772885,-0.54106015,-0.826695979,1.238670707,60,Run
1779843979,06:18.9,-5.753684044,-47.19689178,2.711081505,3.439465523,-90.34713745,-88.10419464,-0.027464982,1.005218387,1.752265811,-0.480637193,-1.10409224,1.227684736,60,Run
1779843980,06:19.9,-5.75374794,-48.73207855,-0.373396873,3.44331336,-87.26802826,-88.28927612,-0.131831914,1.120571256,1.678110361,1.381488562,-1.076627254,1.351277113,60,Run
1779843981,06:20.9,-5.753804684,-49.99312592,-3.582448721,3.457946777,-84.06460571,-88.48287201,-0.247184843,1.219445229,1.733040333,1.765998363,-1.035429835,1.282614708,60,Run
1779843982,06:21.9,-5.75386095,-50.90953445,-6.924114227,3.484959126,-80.72887421,-88.68688965,-0.450425714,1.038176298,1.892337322,1.906069756,-0.966767371,1.170008183,60,Run
1779843983,06:22.9,-5.753917694,-51.41088486,-10.48251629,3.527453423,-77.17694855,-88.90850067,-0.620708585,1.049162269,1.796209812,1.971985698,-1.164515257,1.010711312,60,Run
1779843984,06:24.0,-5.753974915,-51.38222504,-14.33626652,3.590437174,-73.33042908,-89.1557312,-0.664652586,2.922274113,1.862125754,2.010436773,-1.137050271,1.191980243,60,Run
1779843985,06:25.0,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.620708585,2.686075211,2.062620163,1.266135693,-0.766273022,0.966767371,60,Run
1779843986,06:26.0,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.6371876,2.675089359,2.147761583,0.6152156,-0.543806672,0.598736584,60,Run
1779843987,06:27.0,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.620708585,2.642131329,2.136775494,0.497116178,-0.587750614,0.527327657,60,Run
1779843988,06:28.1,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,-0.554792643,2.642131329,2.117550135,0.442186207,-0.565778613,0.499862671,60,Run
1779844022,07:01.8,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.010985993,-0.021971986,0.002746498,-0.002746498,-0.002746498,0.008239495,60,Run
1779844023,07:02.9,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.021971986,-0.005492996,-0.005492996,0,-0.005492996,0.005492996,60,Run
1779844024,07:03.9,-5.753995895,-51.22283554,-15.74586391,3.618161678,-71.92355347,-89.24854279,0.027464982,-0.010985993,-0.005492996,0.002746498,0.002746498,-0.005492996,60,Run
1779844025,07:04.9,-5.753967285,-51.34376526,-14.74914455,3.598385334,-72.91833496,-89.18280792,-0.4669047,1.005218387,3.776435137,-0.549299657,1.304586649,-1.202966213,60,Run
1779844026,07:05.9,-5.753939152,-51.46617126,-12.76335716,3.562614679,-74.90034485,-89.05379486,-0.444932699,0.889865398,3.685800552,-0.576764643,1.290854216,-0.810216963,60,Run
1779844027,07:07.0,-5.753911018,-51.43498993,-10.86892128,3.533050299,-76.79125214,-88.93294525,-0.346058786,2.977204084,3.762702465,-0.557539165,1.285361171,-0.854160964,60,Run
1779844028,07:08.0,-5.753882408,-51.26977921,-9.053316116,3.508732796,-78.60351563,-88.81886292,-0.296621799,3.054105997,3.735237598,-0.521834671,1.419939518,-0.966767371,60,Run
1779844029,07:09.0,-5.753854275,-50.98445892,-7.291965485,3.488780975,-80.36168671,-88.70957947,-0.197747871,3.180444956,3.776435137,-0.519088149,1.480362535,-1.142543316,60,Run
1779844030,07:10.0,-5.753825665,-50.5922966,-5.583114624,3.472748518,-82.06747437,-88.6046524,-0.093380943,3.048613071,3.683054209,-0.524581134,1.601208448,-1.183740735,60,Run
1779844031,07:11.0,-5.753797531,-50.10419464,-3.918843269,3.4602139,-83.72880554,-88.50328827,-0.027464982,3.114528894,3.672068119,-0.54106015,1.554517984,-1.126064301,60,Run
1779844032,07:12.1,-5.753769398,-49.52933502,-2.292208672,3.450847149,-85.35256958,-88.40484619,0.08239495,3.037626982,3.617138147,-0.524581134,1.735786915,-1.323812127,60,Run
1779844033,07:13.1,-5.753734112,-48.87534714,-0.697078705,3.444388628,-86.94490814,-88.30874634,0.115352929,3.087064028,3.504531622,-0.532820642,1.752265811,-1.367756128,60,Run
1779844034,07:14.1,-5.753705502,-48.14864731,0.871982574,3.440657377,-88.51123047,-88.21450043,0.087887943,3.257346869,3.619884729,-0.538313627,1.884097815,-1.447404504,60,Run
1779844035,07:15.1,-5.753677368,-47.35453796,2.419891357,3.439497948,-90.05645752,-88.12165833,0.137324914,3.202416897,3.553968668,-0.431200206,1.801702857,-1.483108997,60,Run
1779844036,07:16.2,-5.753648758,-46.49732971,3.951068163,3.440819502,-91.58495331,-88.02981567,0.126338914,2.971711159,3.477066755,0.280142814,1.941774249,-1.598461986,60,Run
1779844037,07:17.2,-5.753620148,-45.580513,5.469574928,3.44455719,-93.10082245,-87.93859863,0.120845921,2.927767038,3.205163479,1.543532014,2.059873581,-1.647898912,60,Run
1779844038,07:18.2,-5.753592014,-44.60290146,6.985068321,3.450704575,-94.61367035,-87.84731293,0.142817914,3.015655041,3.411150694,1.603954911,2.007690191,-1.606701493,60,Run
1779844039,07:19.2,-5.753563404,-43.57830429,8.483438492,3.459183931,-96.10941315,-87.75665283,0.115352929,2.894809008,3.416643858,1.74127984,2.040648222,-1.546278477,60,Run
1779844040,07:20.3,-5.753535271,-42.4920578,9.991588593,3.470157385,-97.61489105,-87.66490173,0.126338914,2.817907095,3.32326293,1.760505319,1.768744826,-1.40071404,60,Run
1779844041,07:21.3,-5.36027813,-41.44247437,10.63615799,3.503764153,-96.6401062,-88.07250977,0.769019485,2.680582285,1.532546043,2.035155296,-0.985992849,0.837681949,60,Run
1779844042,07:22.3,-2.875378847,-39.67770004,7.513261318,4.257091999,-82.4778595,-91.15141296,0.9338094,2.318044424,1.672617435,1.848393321,-1.290854216,0.799230993,60,Run
1779844043,07:23.4,-0.679105937,-37.56563568,4.110350609,6.05597353,-67.93213654,-94.37740326,0.823949456,2.142268658,1.826421261,1.80444932,-1.667124391,0.755286992,60,Run
1779844044,07:24.4,1.212371826,-35.06129456,0.500526428,9.184025764,-53.40279007,-98.34630585,1.054655313,1.982971668,1.859379292,1.829167843,-2.175226688,0.972260356,60,Run
1779844045,07:25.4,2.840440512,-32.07770538,-3.309431076,14.74078274,-38.99885178,-104.3694992,1.109585285,1.351277113,1.776984334,2.274100542,-2.353749037,1.027190328,60,Run
1779844046,07:26.4,4.237657547,-28.53820038,-7.292599678,26.48058701,-25.16967583,-116.3175049,0.950288355,1.005218387,1.892337322,1.974732161,-2.485580921,-1.469376564,60,Run
1779844047,07:27.4,5.418230534,-24.43833923,-11.34756088,59.20594406,-14.35308266,-149.0522766,1.279868126,0.565778613,3.716012001,2.584454775,-2.265861034,-1.441911578,60,Run
1779844048,07:28.5,5.853319645,-21.23743629,-14.20292377,104.8451843,-13.1282053,-194.5185242,-0.928316414,-1.191980243,2.260368109,1.233177662,-1.417193055,-0.922823429,60,Run
1779844049,07:29.5,1.379064441,-21.60372543,-14.11297321,112.6832352,-9.022297859,-201.2046814,-0.862400413,-1.170008183,2.054380655,1.58198297,-1.016204357,-1.433672071,60,Run
